"","cbsa_code","metro_name","fips"
"1","10100","Aberdeen, SD","46013"
"2","10100","Aberdeen, SD","46045"
"3","10140","Aberdeen, WA","53027"
"4","10180","Abilene, TX","48059"
"5","10180","Abilene, TX","48253"
"6","10180","Abilene, TX","48441"
"7","10220","Ada, OK","40123"
"8","10300","Adrian, MI","26091"
"9","10380","Aguadilla-Isabela, PR","72003"
"10","10380","Aguadilla-Isabela, PR","72005"
"11","10380","Aguadilla-Isabela, PR","72011"
"12","10380","Aguadilla-Isabela, PR","72071"
"13","10380","Aguadilla-Isabela, PR","72081"
"14","10380","Aguadilla-Isabela, PR","72099"
"15","10380","Aguadilla-Isabela, PR","72117"
"16","10380","Aguadilla-Isabela, PR","72131"
"17","10380","Aguadilla-Isabela, PR","72141"
"18","10420","Akron, OH","39133"
"19","10420","Akron, OH","39153"
"20","10460","Alamogordo, NM","35035"
"21","10500","Albany, GA","13095"
"22","10500","Albany, GA","13177"
"23","10500","Albany, GA","13273"
"24","10500","Albany, GA","13321"
"25","10540","Albany-Lebanon, OR","41043"
"26","10580","Albany-Schenectady-Troy, NY","36001"
"27","10580","Albany-Schenectady-Troy, NY","36083"
"28","10580","Albany-Schenectady-Troy, NY","36091"
"29","10580","Albany-Schenectady-Troy, NY","36093"
"30","10580","Albany-Schenectady-Troy, NY","36095"
"31","10620","Albemarle, NC","37167"
"32","10660","Albert Lea, MN","27047"
"33","10700","Albertville, AL","01095"
"34","10740","Albuquerque, NM","35001"
"35","10740","Albuquerque, NM","35043"
"36","10740","Albuquerque, NM","35057"
"37","10740","Albuquerque, NM","35061"
"38","10760","Alexander City, AL","01037"
"39","10760","Alexander City, AL","01123"
"40","10780","Alexandria, LA","22043"
"41","10780","Alexandria, LA","22079"
"42","10820","Alexandria, MN","27041"
"43","10860","Alice, TX","48131"
"44","10860","Alice, TX","48249"
"45","10900","Allentown-Bethlehem-Easton, PA-NJ","34041"
"46","10900","Allentown-Bethlehem-Easton, PA-NJ","42025"
"47","10900","Allentown-Bethlehem-Easton, PA-NJ","42077"
"48","10900","Allentown-Bethlehem-Easton, PA-NJ","42095"
"49","10940","Alma, MI","26057"
"50","10980","Alpena, MI","26007"
"51","11020","Altoona, PA","42013"
"52","11060","Altus, OK","40065"
"53","11100","Amarillo, TX","48011"
"54","11100","Amarillo, TX","48065"
"55","11100","Amarillo, TX","48359"
"56","11100","Amarillo, TX","48375"
"57","11100","Amarillo, TX","48381"
"58","11140","Americus, GA","13249"
"59","11140","Americus, GA","13261"
"60","11180","Ames, IA","19015"
"61","11180","Ames, IA","19169"
"62","11220","Amsterdam, NY","36057"
"63","11260","Anchorage, AK","02020"
"64","11260","Anchorage, AK","02170"
"65","11380","Andrews, TX","48003"
"66","11420","Angola, IN","18151"
"67","11460","Ann Arbor, MI","26161"
"68","11500","Anniston-Oxford, AL","01015"
"69","11540","Appleton, WI","55015"
"70","11540","Appleton, WI","55087"
"71","11580","Arcadia, FL","12027"
"72","11620","Ardmore, OK","40019"
"73","11620","Ardmore, OK","40085"
"74","11640","Arecibo, PR","72013"
"75","11640","Arecibo, PR","72027"
"76","11640","Arecibo, PR","72065"
"77","11640","Arecibo, PR","72115"
"78","11660","Arkadelphia, AR","05019"
"79","11700","Asheville, NC","37021"
"80","11700","Asheville, NC","37087"
"81","11700","Asheville, NC","37089"
"82","11700","Asheville, NC","37115"
"83","11740","Ashland, OH","39005"
"84","11780","Ashtabula, OH","39007"
"85","11820","Astoria, OR","41007"
"86","11860","Atchison, KS","20005"
"87","11900","Athens, OH","39009"
"88","11940","Athens, TN","47107"
"89","11980","Athens, TX","48213"
"90","12020","Athens-Clarke County, GA","13059"
"91","12020","Athens-Clarke County, GA","13195"
"92","12020","Athens-Clarke County, GA","13219"
"93","12020","Athens-Clarke County, GA","13221"
"94","12060","Atlanta-Sandy Springs-Alpharetta, GA","13013"
"95","12060","Atlanta-Sandy Springs-Alpharetta, GA","13015"
"96","12060","Atlanta-Sandy Springs-Alpharetta, GA","13035"
"97","12060","Atlanta-Sandy Springs-Alpharetta, GA","13045"
"98","12060","Atlanta-Sandy Springs-Alpharetta, GA","13057"
"99","12060","Atlanta-Sandy Springs-Alpharetta, GA","13063"
"100","12060","Atlanta-Sandy Springs-Alpharetta, GA","13067"
"101","12060","Atlanta-Sandy Springs-Alpharetta, GA","13077"
"102","12060","Atlanta-Sandy Springs-Alpharetta, GA","13085"
"103","12060","Atlanta-Sandy Springs-Alpharetta, GA","13089"
"104","12060","Atlanta-Sandy Springs-Alpharetta, GA","13097"
"105","12060","Atlanta-Sandy Springs-Alpharetta, GA","13113"
"106","12060","Atlanta-Sandy Springs-Alpharetta, GA","13117"
"107","12060","Atlanta-Sandy Springs-Alpharetta, GA","13121"
"108","12060","Atlanta-Sandy Springs-Alpharetta, GA","13135"
"109","12060","Atlanta-Sandy Springs-Alpharetta, GA","13143"
"110","12060","Atlanta-Sandy Springs-Alpharetta, GA","13149"
"111","12060","Atlanta-Sandy Springs-Alpharetta, GA","13151"
"112","12060","Atlanta-Sandy Springs-Alpharetta, GA","13159"
"113","12060","Atlanta-Sandy Springs-Alpharetta, GA","13171"
"114","12060","Atlanta-Sandy Springs-Alpharetta, GA","13199"
"115","12060","Atlanta-Sandy Springs-Alpharetta, GA","13211"
"116","12060","Atlanta-Sandy Springs-Alpharetta, GA","13217"
"117","12060","Atlanta-Sandy Springs-Alpharetta, GA","13223"
"118","12060","Atlanta-Sandy Springs-Alpharetta, GA","13227"
"119","12060","Atlanta-Sandy Springs-Alpharetta, GA","13231"
"120","12060","Atlanta-Sandy Springs-Alpharetta, GA","13247"
"121","12060","Atlanta-Sandy Springs-Alpharetta, GA","13255"
"122","12060","Atlanta-Sandy Springs-Alpharetta, GA","13297"
"123","12100","Atlantic City-Hammonton, NJ","34001"
"124","12120","Atmore, AL","01053"
"125","12140","Auburn, IN","18033"
"126","12180","Auburn, NY","36011"
"127","12220","Auburn-Opelika, AL","01081"
"128","12260","Augusta-Richmond County, GA-SC","13033"
"129","12260","Augusta-Richmond County, GA-SC","13073"
"130","12260","Augusta-Richmond County, GA-SC","13181"
"131","12260","Augusta-Richmond County, GA-SC","13189"
"132","12260","Augusta-Richmond County, GA-SC","13245"
"133","12260","Augusta-Richmond County, GA-SC","45003"
"134","12260","Augusta-Richmond County, GA-SC","45037"
"135","12300","Augusta-Waterville, ME","23011"
"136","12380","Austin, MN","27099"
"137","12420","Austin-Round Rock-Georgetown, TX","48021"
"138","12420","Austin-Round Rock-Georgetown, TX","48055"
"139","12420","Austin-Round Rock-Georgetown, TX","48209"
"140","12420","Austin-Round Rock-Georgetown, TX","48453"
"141","12420","Austin-Round Rock-Georgetown, TX","48491"
"142","12460","Bainbridge, GA","13087"
"143","12540","Bakersfield, CA","06029"
"144","12580","Baltimore-Columbia-Towson, MD","24003"
"145","12580","Baltimore-Columbia-Towson, MD","24005"
"146","12580","Baltimore-Columbia-Towson, MD","24013"
"147","12580","Baltimore-Columbia-Towson, MD","24025"
"148","12580","Baltimore-Columbia-Towson, MD","24027"
"149","12580","Baltimore-Columbia-Towson, MD","24035"
"150","12580","Baltimore-Columbia-Towson, MD","24510"
"151","12620","Bangor, ME","23019"
"152","12660","Baraboo, WI","55111"
"153","12680","Bardstown, KY","21179"
"154","12700","Barnstable Town, MA","25001"
"155","12740","Barre, VT","50023"
"156","12780","Bartlesville, OK","40147"
"157","12860","Batavia, NY","36037"
"158","12900","Batesville, AR","05063"
"159","12900","Batesville, AR","05135"
"160","12940","Baton Rouge, LA","22005"
"161","12940","Baton Rouge, LA","22007"
"162","12940","Baton Rouge, LA","22033"
"163","12940","Baton Rouge, LA","22037"
"164","12940","Baton Rouge, LA","22047"
"165","12940","Baton Rouge, LA","22063"
"166","12940","Baton Rouge, LA","22077"
"167","12940","Baton Rouge, LA","22091"
"168","12940","Baton Rouge, LA","22121"
"169","12940","Baton Rouge, LA","22125"
"170","12980","Battle Creek, MI","26025"
"171","13020","Bay City, MI","26017"
"172","13060","Bay City, TX","48321"
"173","13100","Beatrice, NE","31067"
"174","13140","Beaumont-Port Arthur, TX","48199"
"175","13140","Beaumont-Port Arthur, TX","48245"
"176","13140","Beaumont-Port Arthur, TX","48361"
"177","13180","Beaver Dam, WI","55027"
"178","13220","Beckley, WV","54019"
"179","13220","Beckley, WV","54081"
"180","13260","Bedford, IN","18093"
"181","13300","Beeville, TX","48025"
"182","13340","Bellefontaine, OH","39091"
"183","13380","Bellingham, WA","53073"
"184","13420","Bemidji, MN","27007"
"185","13460","Bend, OR","41017"
"186","13500","Bennettsville, SC","45069"
"187","13540","Bennington, VT","50003"
"188","13620","Berlin, NH","33007"
"189","13660","Big Rapids, MI","26107"
"190","13700","Big Spring, TX","48227"
"191","13720","Big Stone Gap, VA","51195"
"192","13720","Big Stone Gap, VA","51720"
"193","13740","Billings, MT","30009"
"194","13740","Billings, MT","30095"
"195","13740","Billings, MT","30111"
"196","13780","Binghamton, NY","36007"
"197","13780","Binghamton, NY","36107"
"198","13820","Birmingham-Hoover, AL","01007"
"199","13820","Birmingham-Hoover, AL","01009"
"200","13820","Birmingham-Hoover, AL","01021"
"201","13820","Birmingham-Hoover, AL","01073"
"202","13820","Birmingham-Hoover, AL","01115"
"203","13820","Birmingham-Hoover, AL","01117"
"204","13900","Bismarck, ND","38015"
"205","13900","Bismarck, ND","38059"
"206","13900","Bismarck, ND","38065"
"207","13940","Blackfoot, ID","16011"
"208","13980","Blacksburg-Christiansburg, VA","51071"
"209","13980","Blacksburg-Christiansburg, VA","51121"
"210","13980","Blacksburg-Christiansburg, VA","51155"
"211","13980","Blacksburg-Christiansburg, VA","51750"
"212","14010","Bloomington, IL","17113"
"213","14020","Bloomington, IN","18105"
"214","14020","Bloomington, IN","18119"
"215","14100","Bloomsburg-Berwick, PA","42037"
"216","14100","Bloomsburg-Berwick, PA","42093"
"217","14140","Bluefield, WV-VA","51021"
"218","14140","Bluefield, WV-VA","51185"
"219","14140","Bluefield, WV-VA","54055"
"220","14160","Bluffton, IN","18179"
"221","14180","Blytheville, AR","05093"
"222","14220","Bogalusa, LA","22117"
"223","14260","Boise City, ID","16001"
"224","14260","Boise City, ID","16015"
"225","14260","Boise City, ID","16027"
"226","14260","Boise City, ID","16045"
"227","14260","Boise City, ID","16073"
"228","14300","Bonham, TX","48147"
"229","14380","Boone, NC","37189"
"230","14420","Borger, TX","48233"
"231","14460","Boston-Cambridge-Newton, MA-NH","25021"
"232","14460","Boston-Cambridge-Newton, MA-NH","25023"
"233","14460","Boston-Cambridge-Newton, MA-NH","25025"
"234","14460","Boston-Cambridge-Newton, MA-NH","25009"
"235","14460","Boston-Cambridge-Newton, MA-NH","25017"
"236","14460","Boston-Cambridge-Newton, MA-NH","33015"
"237","14460","Boston-Cambridge-Newton, MA-NH","33017"
"238","14500","Boulder, CO","08013"
"239","14540","Bowling Green, KY","21003"
"240","14540","Bowling Green, KY","21031"
"241","14540","Bowling Green, KY","21061"
"242","14540","Bowling Green, KY","21227"
"243","14580","Bozeman, MT","30031"
"244","14620","Bradford, PA","42083"
"245","14660","Brainerd, MN","27021"
"246","14660","Brainerd, MN","27035"
"247","14700","Branson, MO","29213"
"248","14720","Breckenridge, CO","08117"
"249","14740","Bremerton-Silverdale-Port Orchard, WA","53035"
"250","14780","Brenham, TX","48477"
"251","14820","Brevard, NC","37175"
"252","14860","Bridgeport-Stamford-Norwalk, CT","09001"
"253","15020","Brookhaven, MS","28085"
"254","15060","Brookings, OR","41015"
"255","15100","Brookings, SD","46011"
"256","15140","Brownsville, TN","47075"
"257","15180","Brownsville-Harlingen, TX","48061"
"258","15220","Brownwood, TX","48049"
"259","15260","Brunswick, GA","13025"
"260","15260","Brunswick, GA","13127"
"261","15260","Brunswick, GA","13191"
"262","15340","Bucyrus-Galion, OH","39033"
"263","15380","Buffalo-Cheektowaga, NY","36029"
"264","15380","Buffalo-Cheektowaga, NY","36063"
"265","15420","Burley, ID","16031"
"266","15420","Burley, ID","16067"
"267","15460","Burlington, IA-IL","17071"
"268","15460","Burlington, IA-IL","19057"
"269","15500","Burlington, NC","37001"
"270","15540","Burlington-South Burlington, VT","50007"
"271","15540","Burlington-South Burlington, VT","50011"
"272","15540","Burlington-South Burlington, VT","50013"
"273","15580","Butte-Silver Bow, MT","30093"
"274","15620","Cadillac, MI","26113"
"275","15620","Cadillac, MI","26165"
"276","15660","Calhoun, GA","13129"
"277","15680","California-Lexington Park, MD","24037"
"278","15700","Cambridge, MD","24019"
"279","15740","Cambridge, OH","39059"
"280","15780","Camden, AR","05013"
"281","15780","Camden, AR","05103"
"282","15820","Campbellsville, KY","21087"
"283","15820","Campbellsville, KY","21217"
"284","15860","Cañon City, CO","08043"
"285","15940","Canton-Massillon, OH","39019"
"286","15940","Canton-Massillon, OH","39151"
"287","15980","Cape Coral-Fort Myers, FL","12071"
"288","16020","Cape Girardeau, MO-IL","17003"
"289","16020","Cape Girardeau, MO-IL","29017"
"290","16020","Cape Girardeau, MO-IL","29031"
"291","16060","Carbondale-Marion, IL","17077"
"292","16060","Carbondale-Marion, IL","17087"
"293","16060","Carbondale-Marion, IL","17199"
"294","16100","Carlsbad-Artesia, NM","35015"
"295","16140","Carroll, IA","19027"
"296","16180","Carson City, NV","32510"
"297","16220","Casper, WY","56025"
"298","16260","Cedar City, UT","49021"
"299","16300","Cedar Rapids, IA","19011"
"300","16300","Cedar Rapids, IA","19105"
"301","16300","Cedar Rapids, IA","19113"
"302","16340","Cedartown, GA","13233"
"303","16380","Celina, OH","39107"
"304","16420","Central City, KY","21177"
"305","16460","Centralia, IL","17121"
"306","16500","Centralia, WA","53041"
"307","16540","Chambersburg-Waynesboro, PA","42055"
"308","16580","Champaign-Urbana, IL","17019"
"309","16580","Champaign-Urbana, IL","17147"
"310","16620","Charleston, WV","54005"
"311","16620","Charleston, WV","54015"
"312","16620","Charleston, WV","54035"
"313","16620","Charleston, WV","54039"
"314","16620","Charleston, WV","54043"
"315","16660","Charleston-Mattoon, IL","17029"
"316","16660","Charleston-Mattoon, IL","17035"
"317","16700","Charleston-North Charleston, SC","45015"
"318","16700","Charleston-North Charleston, SC","45019"
"319","16700","Charleston-North Charleston, SC","45035"
"320","16740","Charlotte-Concord-Gastonia, NC-SC","37007"
"321","16740","Charlotte-Concord-Gastonia, NC-SC","37025"
"322","16740","Charlotte-Concord-Gastonia, NC-SC","37071"
"323","16740","Charlotte-Concord-Gastonia, NC-SC","37097"
"324","16740","Charlotte-Concord-Gastonia, NC-SC","37109"
"325","16740","Charlotte-Concord-Gastonia, NC-SC","37119"
"326","16740","Charlotte-Concord-Gastonia, NC-SC","37159"
"327","16740","Charlotte-Concord-Gastonia, NC-SC","37179"
"328","16740","Charlotte-Concord-Gastonia, NC-SC","45023"
"329","16740","Charlotte-Concord-Gastonia, NC-SC","45057"
"330","16740","Charlotte-Concord-Gastonia, NC-SC","45091"
"331","16820","Charlottesville, VA","51003"
"332","16820","Charlottesville, VA","51065"
"333","16820","Charlottesville, VA","51079"
"334","16820","Charlottesville, VA","51125"
"335","16820","Charlottesville, VA","51540"
"336","16860","Chattanooga, TN-GA","13047"
"337","16860","Chattanooga, TN-GA","13083"
"338","16860","Chattanooga, TN-GA","13295"
"339","16860","Chattanooga, TN-GA","47065"
"340","16860","Chattanooga, TN-GA","47115"
"341","16860","Chattanooga, TN-GA","47153"
"342","16940","Cheyenne, WY","56021"
"343","16980","Chicago-Naperville-Elgin, IL-IN-WI","17031"
"344","16980","Chicago-Naperville-Elgin, IL-IN-WI","17043"
"345","16980","Chicago-Naperville-Elgin, IL-IN-WI","17063"
"346","16980","Chicago-Naperville-Elgin, IL-IN-WI","17111"
"347","16980","Chicago-Naperville-Elgin, IL-IN-WI","17197"
"348","16980","Chicago-Naperville-Elgin, IL-IN-WI","17037"
"349","16980","Chicago-Naperville-Elgin, IL-IN-WI","17089"
"350","16980","Chicago-Naperville-Elgin, IL-IN-WI","17093"
"351","16980","Chicago-Naperville-Elgin, IL-IN-WI","18073"
"352","16980","Chicago-Naperville-Elgin, IL-IN-WI","18089"
"353","16980","Chicago-Naperville-Elgin, IL-IN-WI","18111"
"354","16980","Chicago-Naperville-Elgin, IL-IN-WI","18127"
"355","16980","Chicago-Naperville-Elgin, IL-IN-WI","17097"
"356","16980","Chicago-Naperville-Elgin, IL-IN-WI","55059"
"357","17020","Chico, CA","06007"
"358","17060","Chillicothe, OH","39141"
"359","17140","Cincinnati, OH-KY-IN","18029"
"360","17140","Cincinnati, OH-KY-IN","18047"
"361","17140","Cincinnati, OH-KY-IN","18115"
"362","17140","Cincinnati, OH-KY-IN","18161"
"363","17140","Cincinnati, OH-KY-IN","21015"
"364","17140","Cincinnati, OH-KY-IN","21023"
"365","17140","Cincinnati, OH-KY-IN","21037"
"366","17140","Cincinnati, OH-KY-IN","21077"
"367","17140","Cincinnati, OH-KY-IN","21081"
"368","17140","Cincinnati, OH-KY-IN","21117"
"369","17140","Cincinnati, OH-KY-IN","21191"
"370","17140","Cincinnati, OH-KY-IN","39015"
"371","17140","Cincinnati, OH-KY-IN","39017"
"372","17140","Cincinnati, OH-KY-IN","39025"
"373","17140","Cincinnati, OH-KY-IN","39061"
"374","17140","Cincinnati, OH-KY-IN","39165"
"375","17220","Clarksburg, WV","54017"
"376","17220","Clarksburg, WV","54033"
"377","17220","Clarksburg, WV","54091"
"378","17260","Clarksdale, MS","28027"
"379","17300","Clarksville, TN-KY","21047"
"380","17300","Clarksville, TN-KY","21221"
"381","17300","Clarksville, TN-KY","47125"
"382","17300","Clarksville, TN-KY","47161"
"383","17340","Clearlake, CA","06033"
"384","17380","Cleveland, MS","28011"
"385","17420","Cleveland, TN","47011"
"386","17420","Cleveland, TN","47139"
"387","17460","Cleveland-Elyria, OH","39035"
"388","17460","Cleveland-Elyria, OH","39055"
"389","17460","Cleveland-Elyria, OH","39085"
"390","17460","Cleveland-Elyria, OH","39093"
"391","17460","Cleveland-Elyria, OH","39103"
"392","17500","Clewiston, FL","12051"
"393","17540","Clinton, IA","19045"
"394","17580","Clovis, NM","35009"
"395","17620","Coamo, PR","72043"
"396","17640","Coco, PR","72123"
"397","17660","Coeur d'Alene, ID","16055"
"398","17700","Coffeyville, KS","20125"
"399","17740","Coldwater, MI","26023"
"400","17780","College Station-Bryan, TX","48041"
"401","17780","College Station-Bryan, TX","48051"
"402","17780","College Station-Bryan, TX","48395"
"403","17820","Colorado Springs, CO","08041"
"404","17820","Colorado Springs, CO","08119"
"405","17860","Columbia, MO","29019"
"406","17860","Columbia, MO","29053"
"407","17860","Columbia, MO","29089"
"408","17900","Columbia, SC","45017"
"409","17900","Columbia, SC","45039"
"410","17900","Columbia, SC","45055"
"411","17900","Columbia, SC","45063"
"412","17900","Columbia, SC","45079"
"413","17900","Columbia, SC","45081"
"414","17980","Columbus, GA-AL","01113"
"415","17980","Columbus, GA-AL","13053"
"416","17980","Columbus, GA-AL","13145"
"417","17980","Columbus, GA-AL","13197"
"418","17980","Columbus, GA-AL","13215"
"419","17980","Columbus, GA-AL","13259"
"420","17980","Columbus, GA-AL","13263"
"421","18020","Columbus, IN","18005"
"422","18060","Columbus, MS","28087"
"423","18100","Columbus, NE","31141"
"424","18140","Columbus, OH","39041"
"425","18140","Columbus, OH","39045"
"426","18140","Columbus, OH","39049"
"427","18140","Columbus, OH","39073"
"428","18140","Columbus, OH","39089"
"429","18140","Columbus, OH","39097"
"430","18140","Columbus, OH","39117"
"431","18140","Columbus, OH","39127"
"432","18140","Columbus, OH","39129"
"433","18140","Columbus, OH","39159"
"434","18180","Concord, NH","33013"
"435","18220","Connersville, IN","18041"
"436","18260","Cookeville, TN","47087"
"437","18260","Cookeville, TN","47133"
"438","18260","Cookeville, TN","47141"
"439","18300","Coos Bay, OR","41011"
"440","18380","Cordele, GA","13081"
"441","18420","Corinth, MS","28003"
"442","18460","Cornelia, GA","13137"
"443","18500","Corning, NY","36101"
"444","18580","Corpus Christi, TX","48355"
"445","18580","Corpus Christi, TX","48409"
"446","18620","Corsicana, TX","48349"
"447","18660","Cortland, NY","36023"
"448","18700","Corvallis, OR","41003"
"449","18740","Coshocton, OH","39031"
"450","18780","Craig, CO","08081"
"451","18820","Crawfordsville, IN","18107"
"452","18860","Crescent City, CA","06015"
"453","18880","Crestview-Fort Walton Beach-Destin, FL","12091"
"454","18880","Crestview-Fort Walton Beach-Destin, FL","12131"
"455","18900","Crossville, TN","47035"
"456","18980","Cullman, AL","01043"
"457","19000","Cullowhee, NC","37099"
"458","19000","Cullowhee, NC","37173"
"459","19060","Cumberland, MD-WV","24001"
"460","19060","Cumberland, MD-WV","54057"
"461","19100","Dallas-Fort Worth-Arlington, TX","48085"
"462","19100","Dallas-Fort Worth-Arlington, TX","48113"
"463","19100","Dallas-Fort Worth-Arlington, TX","48121"
"464","19100","Dallas-Fort Worth-Arlington, TX","48139"
